SDSS_ID continuum continuum_lines powerlaw_exp powerlaw_norm
0982-52466-0382 5.879523289996734e-13 6.098737653421121e-13 -1.2966712345812337 308727.97126439266
0982-52466-0624 3.952481397717243e-13 4.105044818853458e-13 -0.740570387527079 2601.562155261063
0982-52466-0277 6.344114903135698e-13 6.715823383438768e-13 -1.1372672412014793 95887.2695371616
0415-51810-0222 5.054653453716551e-13 5.378154816699902e-13 -1.1881185938362988 113760.27698487385
0414-51901-0014 3.317730404051241e-13 3.5206810081733487e-13 -0.8961673167835538 7509.427897713595
1063-52591-0067 6.710585483915254e-13 7.153713101433862e-13 -1.0002221235653836 34545.95458996271
1517-52934-0306 4.210678448527167e-13 4.95572336337523e-13 0.5947807046100082 0.051870022083208664
0416-51811-0436 3.101301351485234e-13 3.30503010251146e-13 -1.5771113316987622 1428977.0092003816
0414-51901-0621 7.626885202286871e-13 9.008425916871706e-13 -0.93109877237653 22755.20668476746
0714-52201-0357 2.750665639011743e-13 2.9230101766975226e-13 -1.5758304900030509 1254973.2270678622
0414-51901-0021 2.7736634714610837e-13 2.835540933489125e-13 -0.01299578349734917 5.141020605555878
0712-52199-0625 2.2608382531173404e-13 2.411555527625058e-13 -0.97652997077324 9655.6388682347
0414-51901-0150 4.4358586362986093e-13 4.903106090714635e-13 -0.6960249141475919 2047.2552121480257
0414-51901-0470 3.151603196595593e-13 3.291088149922949e-13 -1.7295149420097844 4680958.93951859
0413-51929-0058 3.8396386505728886e-13 4.068179542011884e-13 -1.365091570604568 343253.5413596077
0414-51901-0353 6.628063903513467e-13 7.054242728696232e-13 -0.9039601488986635 15956.235768807199
0414-51901-0077 4.0093234509759705e-13 4.3126855845705587e-13 -0.7061946135642597 2006.7158882584101
2069-53376-0217 1.5067072023048203e-13 1.580401310467641e-13 -0.017154508482392368 2.889266426508891
0416-51811-0429 2.9085248259121443e-13 3.1606580098524025e-13 -1.1462651745339782 47171.9633978536
0415-51810-0617 6.008871269499374e-13 6.174392863473132e-13 0.845933991655866 0.009106286703473741
0713-52178-0461 2.633308350720115e-13 2.84744564581439e-13 -1.0570689772051447 21206.863024388702
0415-51810-0155 2.536538020293626e-13 2.6692775454609556e-13 -1.245926422545057 89676.07318964455
0413-51929-0627 3.9557739756325767e-13 4.152871583625463e-13 -0.9224128720945033 11019.197840534136
0414-51901-0308 3.1833125723312186e-13 3.265838973581358e-13 -0.7596684211462521 2439.265180408184
0413-51929-0048 1.5815542737640285e-12 1.5991492973897255e-12 0.8252410353776469 0.028497628477774685
0805-52586-0295 3.3399892271879847e-13 3.6617912932411155e-13 -1.0760602439938174 31228.06720866424
2069-53376-0188 3.587938453503572e-13 3.7774667539159063e-13 0.28296052537841593 0.5851699564129835
0416-51811-0430 4.185336496870525e-13 4.5144788215978765e-13 -1.3180076280673212 259475.1249936289
0413-51929-0503 7.364332776189841e-13 7.78590077378049e-13 -1.0847548907957765 73721.73008214319
1518-52937-0285 4.197232498407336e-13 4.388606686714146e-13 -0.6018943324436952 913.0572001613608
0414-51901-0453 3.1133965412138803e-12 3.187767756104596e-12 -1.727682593784343 45597764.03877504
0414-51901-0380 4.622139954612893e-13 5.124518819601618e-13 -1.4198383580850287 631866.1622974302
0415-51810-0416 1.4497390957821717e-12 1.5419024064383525e-12 -1.5419348312291754 5093581.67460346
0415-51810-0508 3.7730087225706654e-12 4.08101437788436e-12 -1.610757345768132 22523958.206797868
0414-51901-0435 4.009556136071227e-13 4.2637244473229185e-13 -1.206477182741211 104167.81027232064
0415-51810-0576 5.660662769910176e-13 6.021655344728665e-13 -1.229572380415339 176141.19952838914
0414-51901-0362 3.025031741398818e-12 3.2947725340201133e-12 -1.545798886557293 10949782.955756243
0804-52286-0507 3.55908713796819e-13 3.941023027491304e-13 -0.8752549238585836 6826.5842089953
0713-52178-0165 2.0856640207792605e-13 2.2185998766762779e-13 -1.2368861936165936 68712.68562374327
0414-51901-0297 5.526407582370286e-13 5.993856786286491e-13 -0.8170586037678572 6681.946628396729
0415-51810-0582 3.1053911184520304e-13 3.2623572489784596e-13 -1.6497641562087861 2502006.183108839
0414-51901-0472 1.9055736782867985e-13 2.0108277655560553e-13 -1.0143302904720257 10963.124253713753
0713-52178-0375 6.472509316918859e-13 6.911518400249951e-13 -0.8582801867883271 10852.532207869668
0416-51811-0228 2.345310913114444e-13 2.5606460256174953e-13 -1.368833165140565 215846.1464110347
0414-51901-0177 1.0044836101480008e-12 1.0276307307175216e-12 -1.3969248796422522 1149665.3665009781
0416-51811-0188 1.5349469131027218e-13 1.6915479737530738e-13 -1.2329617054143718 49043.34625871616
0712-52199-0452 3.3597868519089866e-13 3.6037035876062716e-13 -0.8561812574926746 5540.454926242064
0414-51901-0581 3.4465471505550427e-13 3.672369272717232e-13 -1.3328024777347334 239734.3446090104
0804-52286-0145 2.712763568107828e-13 2.8429978995227163e-13 -1.010249719054186 15113.374976226252
0415-51810-0235 1.2007058585637824e-12 1.3194993675534316e-12 -1.5131109589561624 3377279.588851888
0415-51810-0195 4.134558483227691e-13 4.384292121175143e-13 -0.9080335746563822 10279.378020564654
0413-51929-0101 6.239632213038397e-13 6.852931358368645e-13 -1.2862330938978357 302052.55608386715
0414-51901-0585 5.299864946048428e-13 5.582639116324018e-13 -0.8143294178214445 6270.690108244055
0416-51811-0413 2.354069673123129e-13 2.4714530308572854e-13 -1.6767329981339645 2332962.3550485745
0713-52178-0497 3.6288386823602304e-13 3.939789682383889e-13 -1.204772457933861 93028.9902944842
0712-52199-0274 2.453902391673191e-13 2.62341596881291e-13 -1.0676823497754804 21481.572569128588
0414-51901-0272 4.4400475769040346e-13 4.740920437038447e-13 -0.6821535939637419 1834.5062949310932
2049-53350-0028 1.0950704020778768e-12 1.1377864941207218e-12 -0.6154092345635973 2654.3018121296373
0414-51901-0168 3.9278026166392545e-13 4.1615419238534545e-13 -1.1854007669674766 86539.9072481385
0414-51901-0487 5.638476816289177e-13 6.059113321725727e-13 -1.366521091361529 509692.22481706255
0414-51901-0566 2.093813235788399e-13 2.2298209187461696e-13 -1.247476475356514 74924.88276229943
0711-52202-0625 1.0501857130863745e-12 1.1526263300487365e-12 -0.45133766286397714 682.1583791330194
0415-51810-0547 4.2778218871729575e-13 4.53620611960768e-13 -1.2492416668667459 155200.2564763992
0413-51929-0114 2.73326967930164e-13 2.9348325210139296e-13 -1.4168176774486139 365003.77501327905
0415-51810-0165 1.4485685612785155e-12 1.5061954047240204e-12 -1.0306233166565972 94746.05162289823
0416-51811-0226 3.1803700547230024e-13 3.3192632204488013e-13 -1.705722200584267 3936555.208096799
0413-51929-0038 6.503424575309888e-13 6.90110070920679e-13 -1.1054696174450331 76600.48392738338
0414-51901-0595 1.8524513087367186e-13 1.999982506182099e-13 -0.9427802322851727 6061.242435692174
0415-51810-0364 9.926894122251458e-13 1.0347900151959717e-12 -1.1006998182338614 112627.71355490354
0415-51810-0325 1.5094711043082111e-12 1.6125395674673935e-12 -1.3751094848429912 1458587.5463868373
0415-51810-0039 3.010011344911755e-13 3.2283126236526485e-13 -0.9048941799708641 7299.966761060261
0414-51901-0602 2.7346139018192364e-13 2.9501795011903254e-13 -0.2487101715415418 34.549197552173965
0416-51811-0270 2.59624286482007e-13 2.870758149308306e-13 -1.1030910876426199 30014.288840107078
0414-51901-0525 3.013204529463889e-13 3.1248742841600803e-13 -1.200402713731828 74652.54242237663
0414-51901-0011 1.832744098870238e-13 1.9688773535411698e-13 -0.6493078173062068 582.536409588019
0414-51901-0185 2.0856682317820654e-13 2.2174027063088792e-13 -1.4323619973926642 314171.6042340847
0414-51901-0574 5.778302121130468e-13 6.082452319486577e-13 -1.178360104943176 120488.37281553916
0714-52201-0190 1.5244430289117776e-13 1.7592925542235527e-13 -1.0003177500313802 7853.717327678007
0414-51901-0552 8.467493004951985e-13 8.813788466435846e-13 -1.0316871758053558 55848.752731338085
0414-51901-0133 2.9233893302167586e-13 3.107027053467957e-13 -0.6892737494538244 1278.474543306112
0414-51901-0284 4.434775020002228e-13 4.801644917829888e-13 -1.7346609836039537 6851534.301611948
0413-51929-0598 4.095025871218875e-12 4.348952953612611e-12 -1.829685317989665 130793580.69523573
0414-51901-0494 1.757666113699206e-13 1.87428370335157e-13 -1.0749811054023555 16294.99308738989
0714-52201-0189 4.1336749395987366e-13 4.582884032665756e-13 -1.479962249526477 899984.3439389162
0414-51901-0388 3.1502748983656065e-13 3.3580779613955737e-13 -1.0828116094969762 31058.60145958981
0414-51901-0439 4.3097783491394195e-13 4.63991640322439e-13 -1.4351408649251927 663321.6791266752
0415-51810-0147 6.382897482507095e-13 6.63303445239147e-13 -1.1707549029197977 125405.09373973477
0711-52202-0047 2.6048704913420604e-13 2.786334072174391e-13 -0.8217592193807439 3269.2670888124785
0414-51901-0519 3.965461624479643e-13 4.1008506493854733e-13 -1.2116418661285486 107265.43583700452
0414-51901-0389 3.708817126360766e-13 3.8668993535144693e-13 -0.27275555968636617 56.9416177292113
0416-51811-0239 3.5288457113727467e-13 3.706218388614331e-13 -1.0654550972974826 30355.604975757353
0415-51810-0429 6.962765116134175e-13 7.325273118204915e-13 -1.6613946170517901 6133975.045041677
0414-51901-0614 3.477152882397891e-13 3.647950469990604e-13 -1.2940591360873983 178905.1210205929
0415-51810-0255 3.860260553367012e-13 4.145703256966534e-13 -1.0767213983487562 36280.44219165415
0414-51901-0010 8.976441864244057e-13 9.375912827925385e-13 -1.7829019390897625 20057857.19429016
0415-51810-0475 6.668555299571314e-13 6.914841062170148e-13 -1.492888275210483 1604431.8270794507
0414-51901-0532 3.0817763474770136e-13 3.28415116839024e-13 -1.0964858984665815 33827.31713737306
0713-52178-0220 1.486550159334703e-13 1.5853311572197755e-13 -1.1194460537934223 19538.38973473071
0712-52199-0532 3.5460072478726366e-13 3.6845556847588e-13 -0.8897513454633387 7628.732061847377
0414-51901-0375 2.0258492390705178e-12 2.124119006598233e-12 -1.3565670272849297 1695017.7241927881
0414-51901-0601 5.970462121288195e-13 6.242362147977941e-13 -0.3471609486223842 167.37521508096017
0415-51810-0506 4.855250660571682e-13 5.132758686595288e-13 -1.0646626514696513 41506.17930768576
0414-51901-0142 8.865904329938531e-14 9.510371719486992e-14 -0.8985234427394875 2044.494172732075
0414-51901-0341 8.229384950109649e-12 9.413248434544874e-12 -1.1277865288401774 1154731.7184795288
0414-51901-0386 1.9095567186448392e-13 2.0349126403372326e-13 -0.6984170087825917 898.2817889495126
0415-51810-0094 3.5699882399937063e-13 3.74750564982612e-13 -1.2466883226058028 126964.99840011947
0415-51810-0005 2.6930627052098983e-12 2.8134807730645677e-12 -1.2434869555566856 934144.326205539
1064-52577-0370 1.555749386123552e-12 1.641814843877897e-12 -1.4927597203014644 3739363.7758964933
0413-51929-0596 8.254900982385247e-13 8.844357685952574e-13 -1.2624564440481127 332007.8677846647
0385-51877-0139 3.157773874761767e-12 3.3689233535507346e-12 -2.0292750423305663 459929741.16676414
0387-51791-0330 1.2601680542198604e-12 1.3045840375553114e-12 -2.3189726767012813 1630347995.0180001
0385-51877-0131 2.256272765421974e-12 2.4043342897330457e-12 -1.0899278107183086 235231.99551718516
0385-51877-0569 2.2469344435063157e-13 2.3947598923882035e-13 -1.6383723899815883 1658646.071545989
1487-52964-0089 4.3148061694227255e-13 4.698774460709127e-13 -1.1899673043763341 98523.55169530804
1092-52639-0119 2.8848243869056306e-13 3.0009283612234504e-13 -1.0582442998732815 23448.08656580424
0385-51877-0408 9.360289939021156e-13 9.938995734523717e-13 -1.7006198357944708 11141454.78589614
0385-51877-0061 3.391606040835501e-12 3.585786214244415e-12 -1.8265425940378641 105759935.13373297
0386-51788-0051 5.339218501255658e-13 5.742886884601241e-13 -1.2162316875003825 149698.8444956368
0385-51877-0202 1.0358827405160998e-12 1.1004114609738465e-12 -1.578574387257905 4827094.041004086
0385-51877-0582 9.254650070240805e-13 9.976825060225805e-13 -1.757591785180373 17040870.405184686
0685-52203-0384 2.226075013523548e-13 2.3391322215721223e-13 -1.46192329733681 421548.4435429696
0385-51877-0107 3.123109741506587e-13 3.231819146543785e-13 -1.4673557268175086 616802.8909225963
0386-51788-0202 1.7711558579406763e-12 1.9302543018464366e-12 -1.0761297293297176 165689.0896258289
0385-51877-0165 6.11051099156031e-13 6.370941380846753e-13 -1.783973651911064 13766229.02133085
0387-51791-0472 5.891745786666914e-13 6.179709548908978e-13 -1.3714997343082003 553579.7810342049
0385-51877-0543 3.8696798184154305e-13 4.1635174440909744e-13 -1.585402689885769 1900584.039147037
0386-51788-0152 4.005153215332239e-12 4.254718766720657e-12 -2.057497704469805 722337415.9467825
0386-51788-0432 9.834910879950196e-13 1.0217822683252496e-12 -1.7117823098029887 12752031.368606977
0387-51791-0230 5.09661817938053e-13 5.410843108979423e-13 -1.5196611373285647 1507908.0687857268
0386-51788-0223 9.292694660924052e-13 9.581668215571975e-13 -1.6821925526507089 9603322.74140904
0684-52523-0597 4.1907036925134745e-13 4.4303467443646766e-13 -1.4838824667205324 940475.5915203702
0386-51788-0115 1.7491269224194147e-12 1.870376372088552e-12 -1.3000224907242628 942733.1225465738
0385-51877-0066 1.4740866346026726e-12 1.5795939382141351e-12 -1.7237896638751764 20954787.89362753
1903-53357-0067 3.8783344111970736e-13 4.1212385680687806e-13 -1.39833813812209 448781.07817730587
0386-51788-0544 4.3418674681987277e-13 4.680661484984813e-13 -1.3391866473563914 317380.93181413633
1903-53357-0183 2.7893999496402843e-13 2.887262035828476e-13 -1.024186173394609 17343.05487714984
0385-51877-0067 2.841326197711644e-13 3.0154101106883847e-13 -1.4238204512011572 400593.9185123284
0683-52524-0445 2.6097198206338756e-12 2.7345174748160215e-12 -1.942054073078063 196111285.5864997
0387-51791-0467 6.652096397047309e-13 6.935054158925227e-13 -1.4867775298129091 1526644.2606725248
0385-51877-0038 3.982708588362658e-13 4.1955556112703644e-13 -1.1992436783833764 97782.09273078493
0386-51788-0070 5.879735691351231e-13 6.832476077307365e-13 0.7957060952418789 0.013561923297056099
0684-52523-0175 2.696110027661323e-13 2.834071604049917e-13 -1.0769981095042052 25394.385494437654
0386-51788-0163 8.187987588629104e-13 8.569826431619139e-13 -1.7032225969308903 9942484.837396078
0385-51877-0407 7.358302701141045e-13 7.864900749047121e-13 -1.2889798157760703 363910.2271269245
0385-51877-0446 4.649738364212854e-13 4.85315343712391e-13 -1.3947669215915695 523344.0828638864
0387-51791-0224 3.9479626159704937e-13 4.1170809210430734e-13 -1.2090834611710708 104678.22961176698
0387-51791-0343 5.800436330634487e-13 6.142089863980754e-13 -1.1264749616018228 80557.93166562886
0386-51788-0086 1.8910529618857015e-11 1.9898957644858117e-11 -1.4864363229757989 43285020.89185707
0385-51877-0112 8.920468691957898e-13 9.32495668009709e-13 -1.614991430111036 5501593.100750623
1091-52902-0449 1.16854683352005e-12 1.2115067328009914e-12 -1.439887862757139 1865868.2093279723
0385-51877-0210 5.113347674793401e-13 5.361513279689757e-13 -1.5720204379434044 2265455.394126443
0385-51877-0474 7.158353325822467e-13 7.486308400191259e-13 -1.3834933257109892 738215.2878617124
0385-51877-0207 7.386815003914021e-13 7.920384821668635e-13 -1.6616284888620478 6519244.686358777
0682-52525-0582 3.8649689104372186e-13 4.0489736592569193e-13 -1.7202009167405041 5345243.996999197
0684-52523-0004 2.9846889883364e-13 3.153527584265196e-13 -1.6186528561527889 1893341.5422600594
0385-51877-0497 7.723375724806853e-13 8.155397227014992e-13 -1.6534642236199015 6402078.694419601
0684-52523-0031 3.27611262761518e-13 3.4257233345605844e-13 -1.5589974106784212 1312884.5903808754
0387-51791-0266 9.42080072994956e-13 1.001372514551879e-12 -1.3838976581283058 974586.7505360066
0387-51791-0124 9.412983688216566e-13 9.85222422629877e-13 -1.6403060509941323 7052506.098034885
0386-51788-0529 5.635622512769011e-13 5.978392637688189e-13 -1.108535388030846 67995.33586816907
0386-51788-0141 1.1638988427985374e-12 1.2559476992928286e-12 -1.3407090273316462 860913.4858586446
0390-51900-0532 1.611599135324638e-12 1.6827782500441694e-12 -2.4283964480013345 4732806748.475691
0392-51793-0306 1.1531082931651398e-12 1.2276726051022775e-12 -1.958758970685383 98376436.26904318
0390-51900-0433 3.132782009262021e-13 3.337780261394103e-13 -1.1879662820239665 70422.59964637634
0689-52262-0217 3.06539958927087e-13 3.2806129515618377e-13 -1.460579461673835 574485.7684466571
0392-51793-0345 4.769878269922945e-13 5.085295682964673e-13 -1.4183118991102082 644394.2165403909
1088-52929-0560 6.109922451143575e-13 6.392577823215658e-13 -1.653348724889299 5060160.795089378
0690-52261-0475 3.654843418827412e-13 3.9472222917716115e-13 -1.8669763798326835 15512387.455876924
0391-51782-0423 1.2800542833228644e-12 1.4030988128738639e-12 -1.851954006328075 48452422.64418501
0689-52262-0053 4.15471736084072e-13 4.448323657219554e-13 -1.9546261061272359 34350295.57734556
0391-51782-0609 8.833209562172806e-13 9.337686633032518e-13 -1.563590646863978 3667417.435274933
1087-52930-0561 8.145062485891483e-13 8.552998092155173e-13 -1.1902395101849224 186379.33194334395
1494-52937-0570 9.936095094424272e-13 1.0800488642331447e-12 -0.7293220589526461 5979.644871906911
0391-51782-0102 3.25241222976978e-13 3.5075298349778647e-13 -1.2441753464098675 113424.33293808001
0392-51793-0288 5.280918498966565e-13 5.580764746707899e-13 -1.6270879096813284 3574421.3023963096
0391-51782-0360 1.3471451210452757e-12 1.4424251388376948e-12 -1.8222634581500907 40658234.76535208
0392-51793-0252 2.4940432047474747e-12 2.60657637724651e-12 -1.610954733194131 14911464.420161419
0392-51793-0259 1.895587631543615e-12 2.0233762894329984e-12 -1.6032505745266994 10681171.445690177
0689-52262-0514 3.673213096205178e-13 3.9407470825777136e-13 -2.01281294646997 47225783.77872919
0390-51900-0553 4.706477313394804e-13 5.010188498693644e-13 -1.3566918920464242 394170.7487026777
0392-51793-0295 8.066149383034676e-13 8.573145373639713e-13 -1.4156193935945398 1067204.292578128
0391-51782-0366 1.2621802128781269e-12 1.3259514170701677e-12 -1.344418037591049 960919.6190594457
0689-52262-0513 7.915276004238495e-13 8.247629983976354e-13 -1.3890924682968506 852522.0963198765
0392-51793-0459 5.516425970230264e-13 5.889860915623065e-13 -0.8846823860134078 11401.014513858687
0392-51793-0474 3.095067160560278e-13 3.3109711779657844e-13 -1.6179000472470535 1952026.6006645728
0390-51900-0122 7.558854810552214e-13 7.80353342578053e-13 -1.5814259154078572 3600548.580098075
0392-51793-0164 3.494503870426688e-13 3.784122519379648e-13 -1.4117083126757264 448539.11996260675
0390-51900-0603 4.1889027707953186e-13 4.546702884444252e-13 -1.2125553017911552 114121.14810489998
0689-52262-0133 3.342021627957548e-12 3.495608855190366e-12 -2.0256888042031527 473718007.0248873
0391-51782-0530 6.645743488664673e-13 6.950483877182007e-13 -1.491277106421445 1579158.8194633825
1905-53706-0343 5.927314934118543e-13 6.306252806937426e-13 -1.97088643650782 55445875.48240747
0690-52261-0265 3.669002049376493e-13 3.803438351687796e-13 -1.5361331685634294 1232667.1551168112
0390-51900-0479 7.933630163140426e-13 8.411120122542104e-13 -1.1693472511425622 154164.45377402863
0391-51782-0461 1.2194633521354159e-12 1.3838032834430114e-12 -0.823372890476942 15502.261061052604
0391-51782-0603 4.184704396963109e-13 4.4076712464095985e-13 -1.4930615461057832 1008174.6996390212
0392-51793-0095 1.2651070680943854e-12 1.3275634544799565e-12 -1.613249590851127 7698564.757925931
0689-52262-0535 1.403042930523523e-12 1.517157537702907e-12 -2.002676700216137 167043606.1000957
0390-51900-0178 4.1702766884099664e-13 4.3016664382946564e-13 -1.0733144659931209 38158.864915201455
0391-51782-0490 4.799186771988806e-13 5.214693222019582e-13 -1.3230874868182654 309526.14784502605
0688-52203-0043 5.904443288177084e-13 6.162872707436992e-13 -1.6134335461286722 3598122.3699961593
0390-51900-0610 5.106605670227394e-13 5.452477197056425e-13 -1.3190279363855617 319113.7165179174
1117-52885-0125 2.8999654175407483e-13 3.108528596696462e-13 -1.3696554207838327 268602.2515937044
0981-52435-0341 7.882901620315871e-13 8.316548868193455e-13 -0.785221759568106 7401.463950219679
0981-52435-0433 2.902061801583972e-13 3.093150620492945e-13 -1.308455170019284 167026.65895810313
0981-52435-0154 1.2801284230567076e-12 1.3208269301943465e-12 -1.6832866285688142 13340694.784590755
0981-52435-0305 4.981353533928028e-13 5.357364452835747e-13 -0.7303409093519144 3022.2586695887176
1117-52885-0354 3.2405862699839646e-13 3.414779587842094e-13 -1.7447277688872012 5407630.428456949
0981-52435-0202 3.018090890823793e-13 3.1311326315993466e-13 -1.0933150909122615 32313.777179244942
1117-52885-0183 3.053773848680595e-13 3.197001901572583e-13 -1.7780006419941943 6572753.950067254
0416-51811-0104 2.693270804914294e-13 2.8511131393549237e-13 -0.9706676039107986 10982.62373990532
1529-52930-0043 2.8385343613659765e-13 2.935340578340685e-13 -0.7354970577109297 1794.3760495302404
1242-52901-0595 5.276892936286744e-13 6.063703950557361e-13 -1.276124144331049 236097.31382183215
0416-51811-0259 4.157449012355366e-13 4.303087026834973e-13 -1.1705707678795598 81563.96457642972
0714-52201-0478 4.0390298088680327e-13 4.3572954228779473e-13 -1.1728970163393433 80696.64966325193
0416-51811-0486 3.3883220644325627e-13 3.538556352010488e-13 -1.018141801415477 20087.6842098482
0416-51811-0169 3.3909176433144894e-13 3.564691601404363e-13 -1.2658995527254258 140092.16461342855
1242-52901-0503 2.4201298968037247e-13 2.567468235093985e-13 -0.9188740978584395 6555.519221277916
0416-51811-0020 3.8902102413119124e-13 4.084104726139159e-13 -0.9645385442815585 15114.540409060955
0416-51811-0586 5.858335912365657e-13 6.34728366906348e-13 -0.8507395539047131 9252.824971604243
0416-51811-0125 2.8723480881560965e-12 3.004762883410615e-12 -1.0680192385552365 252113.2915164497
1062-52619-0616 9.178593709473864e-13 1.0432470253358696e-12 0.2835029305499351 1.4902873964050598
1242-52901-0509 1.845901386278224e-12 1.98527475266925e-12 -1.1137254497868707 231969.0143189327
0416-51811-0471 1.0533021080970492e-12 1.12998373551241e-12 -1.186896320967077 234801.17172036556
1062-52619-0078 3.4825852639092836e-13 3.9241235922661775e-13 -1.0353737451788436 23646.175609761176
1242-52901-0296 6.823447379169286e-13 7.187651788730444e-13 -0.9768717962279446 29220.414588777596
0416-51811-0179 4.756935818116353e-13 4.96216728544325e-13 -1.322019916659354 304263.6398582346
0416-51811-0521 2.7818025561965887e-13 2.9666459959066813e-13 -0.792418425741383 2765.6450954219904
1062-52619-0064 1.360432840475005e-12 1.3936832202484104e-12 -0.48378027118580996 1147.2511178050547
1242-52901-0514 2.7206649263689496e-13 2.912379869672943e-13 -0.6567720643329558 917.8998253725416
1242-52901-0494 3.3049535706167365e-13 3.467661924407325e-13 -0.7821256053388844 3027.670649946467
1242-52901-0022 2.1323717226078864e-13 2.1652665826502008e-13 -0.46053677769704654 149.1556934248747
1062-52619-0545 1.3706177922397383e-13 1.474014221326647e-13 -0.9364912199118224 4267.315571594533
0416-51811-0089 4.639122501311974e-13 4.861633490390221e-13 -1.118187829367967 60375.282720353236
1242-52901-0202 4.4937908642371163e-13 4.638045228112645e-13 -0.597072338792294 940.5508629704275
1062-52619-0128 2.1133689861348173e-13 2.1861256696673384e-13 -0.9010351808128123 4971.290992399138
0416-51811-0013 2.9510972617178685e-13 3.132228998086504e-13 -1.1376561869255748 44740.136202007634
1242-52901-0026 5.506066336651111e-13 5.776942784767796e-13 -0.5454813542672041 762.1524405010517
0416-51811-0143 4.1537177310290276e-12 4.520630184985985e-12 -1.9905137677084324 450955019.4795789
0416-51811-0504 6.288717407491661e-13 7.432776874502906e-13 -1.2303224846601992 196833.69926534366
0416-51811-0457 1.837376651870624e-12 1.9452385202247565e-12 -1.9758368843583844 178454957.41880107
0714-52201-0012 2.270822710424945e-13 2.48032782452704e-13 -1.1478474207444946 37288.754403367646
0416-51811-0537 1.2163783007206403e-12 1.3338564444228362e-12 -1.09981233504688 137048.81161004995
1242-52901-0370 1.4547250253432535e-12 1.5200362244421595e-12 -0.827163334198613 19057.712345297536
0416-51811-0594 3.192782014370255e-13 3.3855469747413553e-13 -0.6360529223206116 912.811519976123
0714-52201-0033 1.8582402822634463e-13 1.9791810602662768e-13 -0.45116554921613006 120.53667622489931
0416-51811-0530 8.583571373538204e-13 8.749028090757352e-13 -0.4878684145134216 748.0396894813022
1242-52901-0588 6.377655191265916e-13 6.700154603825775e-13 -1.1463249747620625 103484.59038671624
1242-52901-0463 3.457815517721794e-13 3.650409046728565e-13 -0.6147684363742199 833.8413535514179
0416-51811-0075 1.7721995005059516e-13 1.9944078238219198e-13 -1.1237673540258963 24095.709465165597
0686-52519-0119 3.3776059109541637e-13 3.5365781019239765e-13 -1.696838506325629 3905450.997605899
